Time (h),Temperature1 (degC), Temperature2 (degC), Temperature3 (degC), Temperature4 (degC), Temperature5 (degC), Temperature6 (degC), Temperature7 (degC), Temperature8 (degC), Temperature9 (degC), Temperature10 (degC), Temperature11 (degC), Temperature12 (degC), Temperature13 (degC), 
7658,33.47039651527717,33.9379424346792,34.452922679501,34.51264836725909,34.661837261648316,34.59656163236809,33.950240423173625,33.60016328277737,29.094056268042323,35.15222757858339,35.15896910650349,35.51103788084987,34.268680326138735,34.17225255844454
7659,33.47082233185222,33.9382759833955,34.45334793573625,34.51313689801367,34.66228714817595,34.597040990034486,33.95057754459282,33.60081927735115,29.094721836052486,35.152755782050235,35.15938673046543,35.51149306197232,34.269214266928316,34.17284310182566
7660,33.47124814842732,33.9386095321118,34.453773191971436,34.51362542876825,34.66273703470358,34.59752034770088,33.95091466601207,33.601475271924926,29.095387404062706,35.153283985517135,35.15980435442742,35.51194824309471,34.26974820771784,34.173433645206785
7661,33.471673965002424,33.93894308082815,34.45419844820668,34.51411395952283,34.66318692123127,34.59799970536727,33.951251787431204,33.6021312664987,29.096052972072926,35.153812188984034,35.16022197838936,35.512403424217155,34.27028214850736,34.17402418858791
7662,33.47209978157747,33.93927662954451,34.45462370444193,34.514602490277355,34.663636807758905,34.59847906303361,33.9515889088504,33.60278726107248,29.096718540083145,35.15434039245093,35.160639602351296,35.512858605339545,34.270816089296886,34.17461473196903
7663,33.47252559815257,33.93961017826081,34.455048960677175,34.51509102103188,34.66408669428654,34.59895842070006,33.95192603026959,33.603443255646255,29.097384108093365,35.15486859591783,35.16105722631329,35.51331378646199,34.27135003008641,34.17520527535015
7664,33.472951414727675,33.93994372697716,34.45547421691242,34.51557955178646,34.66453658081423,34.599437778366394,33.95226315168878,33.60409925022003,29.09804967610353,35.155396799384675,35.161474850275226,35.51376896758438,34.27188397087593,34.175795818731274
7665,33.47337723130278,33.94027727569352,34.45589947314767,34.51606808254104,34.66498646734186,34.59991713603284,33.952600273107976,33.60475524479381,29.098715244113748,35.155925002851575,35.16189247423716,35.51422414870683,34.27241791166546,34.176386362112396
7666,33.47380304787782,33.94061082440987,34.456324729382914,34.51655661329562,34.66543635386955,34.60039649369918,33.95293739452717,33.605411239367584,29.099380812123968,35.156453206318474,35.1623100981991,35.51467932982922,34.27295185245504,34.17697690549352
7667,33.47422886445298,33.94094437312617,34.4567499856181,34.517045144050144,34.66588624039713,34.60087585136557,33.95327451594636,33.60606723394136,29.10004638013413,35.156981409785374,35.16272772216104,35.51513451095167,34.27348579324456,34.17756744887458
7668,33.47465468102803,33.94127792184253,34.45717524185335,34.51753367480467,34.66633612692482,34.60135520903202,33.953611637365555,33.606723228515136,29.100711948144408,35.15750961325227,35.16314534612303,35.51558969207406,34.274019734034084,34.178157992255706
7669,33.47508049760313,33.94161147055888,34.457600498088595,34.51802220555925,34.66678601345245,34.60183456669836,33.95394875878475,33.60737922308897,29.101377516154628,35.158037816719116,35.16356297008497,35.516044873196506,34.27455367482361,34.17874853563683
7670,33.47550631417823,33.94194501927524,34.45802575432384,34.51851073631383,34.66723589998014,34.60231392436481,33.95428588020394,33.608035217662746,29.10204308416479,35.158566020186015,35.163980594046905,35.5165000543189,34.27508761561313,34.17933907901795
7671,33.47593213075328,33.942278567991536,34.45845101055909,34.51899926706841,34.667685786507775,34.60279328203114,33.95462300162319,33.60869121223652,29.10270865217501,35.15909422365286,35.16439821800884,35.516955235441344,34.275621556402655,34.179929622399015
7672,33.47635794732838,33.94261211670789,34.458876266794334,34.51948779782293,34.66813567303541,34.603272639697536,33.954960123042326,33.6093472068103,29.103374220185174,35.159622427119814,35.164815841970835,35.517410416563735,34.27615549719218,34.18052016578014
7673,33.476783763903484,33.94294566542419,34.45930152302958,34.51997632857751,34.6685855595631,34.60375199736393,33.95529724446152,33.610003201384075,29.10403978819545,35.16015063058671,35.16523346593283,35.51786559768618,34.2766894379817,34.18111070916132
7674,33.477209580478586,33.943279214140546,34.45972677926483,34.52046485933204,34.66903544609073,34.60423135503032,33.95563436588077,33.61065919595785,29.10470535620567,35.160678834053556,35.165651089894766,35.51832077880857,34.277223378771225,34.18170125254244
7675,33.47763539705363,33.943612762856844,34.46015203550007,34.52095339008662,34.669485332618365,34.604710712696715,33.955971487299905,33.61131519053163,29.105370924215833,35.161207037520455,35.1660687138567,35.51877595993096,34.27775731956075,34.18229179592356
7676,33.478061213628735,33.9439463115732,34.46057729173532,34.5214419208412,34.669935219146,34.60519007036311,33.9563086087191,33.6119711851054,29.106036492226053,35.1617352409873,35.16648633781864,35.51923114105341,34.27829126035027,34.182882339304626
7677,33.47848703020384,33.944279860289555,34.461002547970566,34.52193045159572,34.67038510567369,34.6056694280295,33.95664573013829,33.61262717967918,29.106702060236273,35.162263444454254,35.16690396178063,35.5196863221758,34.27882520113985,34.18347288268575
7678,33.47891284677888,33.94461340900591,34.46142780420581,34.5224189823503,34.67083499220132,34.60614878569589,33.956982851557484,33.613283174252956,29.107367628246436,35.1627916479211,35.16732158574257,35.52014150329825,34.279359141929376,34.18406342606687
7679,33.47933866335404,33.94494695772221,34.46185306044106,34.52290751310488,34.671284878728954,34.606628143362286,33.957319972976734,33.61393916882673,29.108033196256713,35.163319851387996,35.16773920970451,35.520596684420696,34.2798930827189,34.18465396944799
7680,33.47976447992909,33.945280506438564,34.46227831667625,34.52339604385941,34.671734765256645,34.60710750102868,33.95765709439587,33.61459516340051,29.108698764266876,35.163848054854896,35.168156833666444,35.52105186554314,34.28042702350842,34.185244512829115
7681,33.48019029650419,33.94561405515492,34.462703572911494,34.52388457461399,34.67218465178428,34.60758685869507,33.95799421581506,33.615251157974285,29.109364332277096,35.16437625832174,35.16857445762844,35.52150704666553,34.28096096429795,34.18583505621018
7682,33.48061611307929,33.945947603871275,34.46312882914674,34.52437310536851,34.67263453831191,34.608066216361465,33.95833133723431,33.61590715254806,29.110029900287316,35.164904461788694,35.168992081590375,35.52196222778798,34.28149490508747,34.1864255995913
7683,33.481041929654396,33.946281152587574,34.463554085381986,34.52486163612309,34.6730844248396,34.60854557402786,33.95866845865345,33.61656314712184,29.11069546829748,35.16543266525554,35.16940970555231,35.52241740891037,34.282028845876994,34.187016142972425
7684,33.48146774622944,33.94661470130393,34.46397934161723,34.52535016687767,34.673534311367234,34.60902493169425,33.95900558007264,33.61721914169567,29.1113610363077,35.165960868722436,35.169827329514305,35.52287259003282,34.282562786666574,34.18760668635355
7685,33.481893562804544,33.946948250020284,34.46440459785248,34.525838697632196,34.673984197894924,34.60950428936064,33.95934270149189,33.61787513626945,29.11202660431792,35.166489072189336,35.17024495347624,35.52332777115521,34.2830967274561,34.18819722973467
7686,33.482319379379646,33.94728179873658,34.464829854087725,34.52632722838672,34.6744340844225,34.609983647027036,33.95967982291103,33.61853113084322,29.11269217232814,35.16701727565618,35.17066257743818,35.52378295227766,34.283630668245564,34.18878777311579
7687,33.48274519595469,33.94761534745288,34.465255110322914,34.5268157591413,34.67488397095019,34.61046300469337,33.96001694433028,33.619187125417,29.11335774033836,35.167545479123135,35.17108020140017,35.52423813340005,34.28416460903509,34.189378316496914
7688,33.48317101252985,33.94794889616924,34.46568036655816,34.52730428989588,34.675333857477824,34.61094236235982,33.960354065749414,33.619843119990776,29.11402330834852,35.16807368258998,35.17149782536211,35.524693314522494,34.28469854982461,34.189968859878036
7689,33.4835968291049,33.94828244488559,34.46610562279341,34.52779282065046,34.675783744005514,34.611421720026215,33.96069118716861,33.62049911456455,29.11468887635874,35.16860188605688,35.17191544932405,35.525148495644885,34.28523249061419,34.19055940325916
7690,33.48402264568,33.94861599360195,34.46653087902865,34.528281351404985,34.67623363053315,34.61190107769261,33.961028308587856,33.62115510913833,29.11535444436896,35.169130089523776,35.172333073285984,35.525603676767275,34.285766431403715,34.19114994664022
7691,33.4844484622551,33.948949542318246,34.4669561352639,34.52876988215951,34.67668351706078,34.612380435359,33.96136543000699,33.621811103712105,29.11602001237918,35.16965829299062,35.17275069724798,35.52605885788972,34.28630037219324,34.191740490021346
7692,33.48487427883015,33.9492830910346,34.467381391499146,34.52925841291409,34.67713340358847,34.612859793025336,33.961702551426185,33.62246709828588,29.1166855803894,35.170186496457575,35.173168321209914,35.52651403901211,34.28683431298276,34.19233103340247
7693,33.48530009540525,33.94961663975096,34.46780664773439,34.52974694366867,34.677583290116104,34.613339150691786,33.962039672845435,33.62312309285966,29.117351148399564,35.17071469992442,35.17358594517185,35.52696922013456,34.287368253772286,34.19292157678359
7694,33.48572591198035,33.94995018846731,34.46823190396964,34.53023547442325,34.67803317664374,34.61381850835812,33.96237679426457,33.623779087433434,29.118016716409784,35.17124290339132,35.17400356913379,35.52742440125695,34.28790219456181,34.19351212016471
7695,33.486151728555456,33.95028373718361,34.468657160204884,34.530724005177774,34.67848306317143,34.61429786602457,33.962713915683764,33.62443508200721,29.118682284420004,35.171771106858216,35.17442119309578,35.5278795823794,34.28843613535139,34.194102663545834
7696,33.4865775451305,33.950617285899966,34.46908241644013,34.5312125359323,34.67893294969906,34.61477722369091,33.963051037103014,33.625091076580986,29.119347852430224,35.17229931032506,35.17483881705772,35.52833476350179,34.28897007614091,34.19469320692696
7697,33.487003361705604,33.95095083461632,34.46950767267538,34.53170106668688,34.679382836226694,34.6152565813573,33.96338815852215,33.62574707115476,29.120013420440443,35.172827513792015,35.17525644101971,35.528789944624236,34.28950401693044,34.19528375030808
7698,33.487429178280706,33.95128438333262,34.46993292891062,34.53218959744146,34.67983272275433,34.61573593902375,33.9637252799414,33.62640306572854,29.120678988450607,35.17335571725886,35.17567406498165,35.52924512574663,34.29003795771996,34.1958742936892
7699,33.48785499485575,33.95161793204892,34.47035818514587,34.53267812819604,34.68028260928202,34.616215296690086,33.964062401360536,33.627059060302315,29.121344556460826,35.17388392072576,35.176091688943586,35.529700306869074,34.290571898509484,34.19646483707032
7700,33.48828081143091,33.951951480765274,34.47078344138106,34.53316665895056,34.68073249580965,34.616694654356536,33.96439952277973,33.62771505487609,29.122010124471046,35.174412124192656,35.17650931290558,35.530155487991465,34.29110583929901,34.19705538045139
7701,33.48870662800596,33.95228502948163,34.471208697616305,34.533655189705144,34.68118238233728,34.61717401202287,33.96473664419898,33.62837104944987,29.12267569248121,35.1749403276595,35.17692693686752,35.53061066911391,34.29163978008853,34.19764592383251
7702,33.48913244458106,33.952618578197985,34.47163395385155,34.53414372045967,34.68163226886497,34.617653369689265,33.965073765618115,33.629027044023644,29.123341260491486,35.175468531126455,35.177344560829454,35.5310658502363,34.292173720878054,34.19823646721363
7703,33.48955826115616,33.95295212691428,34.4720592100868,34.53463225121425,34.68208215539261,34.61813272735566,33.96541088703731,33.62968303859742,29.12400682850165,35.1759967345933,35.17776218479139,35.53152103135875,34.29270766166758,34.198827010594755
7704,33.489984077731265,33.95328567563064,34.472484466322044,34.53512078196883,34.6825320419203,34.61861208502205,33.96574800845656,33.6303390331712,29.12467239651187,35.1765249380602,35.178179808753384,35.53197621248114,34.2932416024571,34.19941755397588
7705,33.49040989430637,33.953619224346994,34.47290972255729,34.53560931272335,34.68298192844787,34.61909144268844,33.966085129875694,33.63099502774503,29.12533796452209,35.1770531415271,35.17859743271532,35.53243139360359,34.293775543246625,34.20000809735694
7706,33.49083571088141,33.95395277306329,34.473334978792536,34.53609784347793,34.68343181497556,34.619570800354836,33.966422251294944,33.631651022318806,29.126003532532252,35.177581344993996,35.17901505667726,35.53288657472598,34.29430948403615,34.200598640738065
7707,33.491261527456516,33.95428632177965,34.47376023502778,34.536586374232456,34.68388170150325,34.62005015802123,33.96675937271414,33.63230701689258,29.126669100542472,35.178109548460895,35.179432680639195,35.533341755848426,34.29484342482573,34.20118918411919
7708,33.49168734403162,33.954619870496,34.47418549126303,34.53707490498704,34.68433158803083,34.62052951568762,33.96709649413327,33.63296301146636,29.12733466855269,35.17863775192774,35.17985030460113,35.53379693697087,34.29537736561525,34.20177972750031
7709,33.49211316060672,33.95495341921236,34.474610747498275,34.53756343574156,34.68478147455852,34.621008873354015,33.96743361555252,33.633619006040135,29.12800023656291,35.17916595539464,35.180267928563126,35.534252118093264,34.295911306404776,34.20237027088143
7710,33.492538977181766,33.95528696792866,34.47503600373352,34.53805196649614,34.68523136108615,34.62148823102041,33.967770736971715,33.63427500061391,29.12866580457313,35.17969415886154,35.18068555252512,35.53470729921571,34.2964452471943,34.20296081426255
7711,33.49296479375687,33.95562051664501,34.47546125996877,34.53854049725072,34.68568124761384,34.6219675886868,33.96810785839085,33.63493099518769,29.129331372583295,35.180222362328436,35.181103176487056,35.5351624803381,34.29697918798382,34.203551357643676
7712,33.49339061033197,33.95595406536137,34.475886516204014,34.5390290280053,34.686131134141476,34.62244694635319,33.9684449798101,33.635586989761464,29.129996940593514,35.180750565795336,35.18152080044899,35.53561766146055,34.297513128773346,34.2041419010248
7713,33.49381642690702,33.95628761407767,34.4763117724392,34.539517558759826,34.68658102066911,34.622926304019586,33.96878210122924,33.63624298433524,29.130662508603734,35.18127876926218,35.18193842441093,35.53607284258294,34.29804706956293,34.20473244440592
7714,33.49424224348218,33.95662116279402,34.47673702867445,34.54000608951435,34.6870309071968,34.62340566168598,33.96911922264843,33.63689897890902,29.131328076613954,35.18180697272908,35.182356048372924,35.53652802370539,34.29858101035245,34.205322987786985
7715,33.49466806005722,33.95695471151032,34.477162284909696,34.54049462026893,34.68748079372443,34.62388501935237,33.96945634406768,33.63755497348279,29.131993644624174,35.18233517619598,35.18277367233486,35.53698320482778,34.29911495114192,34.20591353116811
7716,33.495093876632325,33.957288260226676,34.47758754114494,34.54098315102351,34.687930680252066,34.624364377018765,33.969793465486816,33.63821096805657,29.132659212634337,35.18286337966288,35.1831912962968,35.537438385950225,34.29964889193144,34.20650407454923
7717,33.49551969320743,33.95762180894303,34.47801279738019,34.54147168177809,34.6883805667797,34.6248437346851,33.970130586906066,33.638866962630345,29.133324780644557,35.183391583129776,35.183608920258735,35.537893567072615,34.300182832720964,34.20709461793035
7718,33.49594550978247,33.95795535765933,34.478438053615434,34.541960212532615,34.68883045330739,34.62532309235155,33.97046770832526,33.63952295720412,29.133990348654777,35.18391978659662,35.18402654422073,35.53834874819506,34.300716773510544,34.207685161311474
7719,33.496371326357576,33.958288906375685,34.47886330985068,34.54244874328714,34.68928033983502,34.625802450017886,33.970804829744395,33.6401789517779,29.134655916664997,35.18444799006352,35.184444168182665,35.53880392931745,34.30125071430007,34.208275704692596
7720,33.49679714293268,33.95862245509204,34.47928856608587,34.54293727404172,34.689730226362656,34.626281807684336,33.971141951163645,33.640834946351674,29.135321484675217,35.18497619353042,35.1848617921446,35.5392591104399,34.30178465508959,34.20886624807372
7721,33.49722295950778,33.958956003808396,34.479713822321116,34.5434258047963,34.690180112890346,34.62676116535073,33.97147907258284,33.64149094092545,29.135987052685437,35.18550439699732,35.18527941610654,35.53971429156229,34.302318595879115,34.20945679145484
7722,33.497648776082826,33.959289552524694,34.48013907855636,34.54391433555088,34.69062999941798,34.627240523017065,33.971816194001974,33.64214693549923,29.1366526206956,35.186032600464216,35.18569704006853,35.54016947268474,34.30285253666864,34.21004733483596
7723,33.498074592657986,33.95962310124105,34.48056433479161,34.544402866305404,34.69107988594561,34.627719880683514,33.972153315421224,33.642802930073,29.13731818870582,35.18656080393106,35.18611466403053,35.54062465380713,34.30338647745816,34.210637878217085
7724,33.49850040923303,33.959956649957405,34.480989591026855,34.54489139705993,34.6915297724733,34.62819923834985,33.97249043684036,33.64345892464678,29.13798375671604,35.18708900739796,35.18653228799246,35.541079834929576,34.303920418247685,34.21122842159815
7725,33.498926225808134,33.96029019867376,34.4814148472621,34.54537992781451,34.691979659000935,34.6286785960163,33.97282755825961,33.64411491922061,29.13864932472626,35.18761721086486,35.1869499119544,35.54153501605197,34.304454359037265,34.21181896497927
7726,33.49935204238324,33.96062374739006,34.48184010349735,34.54586845856909,34.692429545528626,34.629157953682636,33.9731646796788,33.64477091379439,29.13931489273648,35.18814541433176,35.18736753591634,35.541990197174414,34.30498829982679,34.212409508360395
7727,33.49977785895828,33.96095729610636,34.482265359732594,34.54635698932367,34.6928794320562,34.62963731134903,33.97350180109794,33.645426908368165,29.139980460746642,35.188673617798656,35.187785159878274,35.542445378296804,34.30552224061631,34.21300005174152
7728,33.500203675533385,33.96129084482271,34.48269061596784,34.54684552007819,34.69332931858389,34.63011666901542,33.97383892251719,33.64608290294194,29.140646028756862,35.1892018212655,35.18820278384027,35.54290055941925,34.306056181405836,34.21359059512258
7729,33.50062949210849,33.96162439353907,34.483115872203086,34.547334050832774,34.693779205111525,34.630596026681815,33.97417604393638,33.64673889751572,29.141311596767082,35.1897300247324,35.188620407802205,35.54335574054164,34.3065901221953,34.214181138503704
7730,33.50105530868359,33.96195794225537,34.48354112843833,34.5478225815873,34.694229091639215,34.631075384348264,33.97451316535552,33.647394892089494,29.141977164777245,35.1902582281993,35.18903803176414,35.54381092166409,34.30712406298488,34.21477168188483
7731,33.501481125258636,33.96229149097172,34.48396638467358,34.54831111234188,34.69467897816685,34.6315547420146,33.97485028677477,33.64805088666327,29.14264273278752,35.1907864316662,35.18945565572608,35.54426610278648,34.30765800377441,34.21536222526595
7732,33.50190694183374,33.96262503968808,34.484391640908825,34.5487996430964,34.69512886469448,34.63203409968099,33.97518740819396,33.64870688123705,29.143308300797685,35.1913146351331,35.18987327968807,35.54472128390893,34.30819194456393,34.21595276864713
7733,33.50233275840884,33.96295858840443,34.484816897144015,34.54928817385098,34.69557875122217,34.632513457347386,33.97552452961315,33.64936287581082,29.143973868807905,35.19184283859994,35.19029090365001,35.54517646503132,34.308725885353454,34.21654331202819
7734,33.502758574983886,33.96329213712073,34.48524215337926,34.54977670460556,34.696028637749805,34.63299281501378,33.975861651032346,33.6500188703846,29.144639436818125,35.19237104206684,35.190708527612,35.545631646153765,34.30925982614298,34.217133855409315
7735,33.503184391559046,33.96362568583709,34.48566740961451,34.55026523536009,34.69647852427744,34.63347217268017,33.97619877245148,33.650674864958376,29.145305004828288,35.19289924553368,35.19112615157394,35.546086827276156,34.3097937669325,34.21772439879044
7736,33.50361020813409,33.96395923455344,34.48609266584975,34.55075376611467,34.69692841080513,34.633951530346565,33.97653589387073,33.65133085953215,29.145970572838564,35.19342744900064,35.19154377553588,35.546542008398546,34.310327707722024,34.21831494217156
7737,33.504036024709194,33.96429278326974,34.486517922085,34.55124229686919,34.69737829733276,34.63443088801296,33.976873015289925,33.65198685410593,29.146636140848727,35.19395565246754,35.19196139949787,35.546997189520994,34.310861648511604,34.21890548555268
7738,33.5044618412843,33.964626331986096,34.486943178320246,34.55173082762377,34.697828183860395,34.63491024567935,33.97721013670906,33.652642848679704,29.147301708858947,35.19448385593438,35.19237902345981,35.54745237064344,34.31139558930113,34.21949602893375
7739,33.5048876578594,33.964959880702395,34.48736843455549,34.55221935837835,34.69827807038803,34.63538960334574,33.97754725812831,33.65329884325348,29.147967276869167,35.19501205940128,35.192796647421744,35.54790755176589,34.31192953009065,34.22008657231487
7740,33.505313474434445,33.96529342941875,34.48779369079068,34.55270788913293,34.69872795691572,34.635868961012136,33.977884379547504,33.65395483782726,29.14863284487933,35.19554026286812,35.19321427138368,35.54836273288828,34.312463470880175,34.22067711569599
7741,33.50573929100955,33.965626978135106,34.48821894702593,34.553196419887456,34.69917784344335,34.63634831867853,33.97822150096664,33.65461083240103,29.14929841288955,35.19606846633508,35.193631895345675,35.548817914010726,34.3129974116697,34.221267659077114
7742,33.50616510758465,33.965960526851404,34.488644203261174,34.55368495064198,34.699627729970985,34.636827676344865,33.97855862238589,33.65526682697481,29.14996398089977,35.19659666980192,35.19404951930761,35.54927309513312,34.31353135245922,34.221858202458236
7743,33.506590924159696,33.96629407556776,34.48906945949648,34.55417348139656,34.700077616498675,34.637307034011314,33.97889574380508,33.655922821548586,29.15062954890999,35.19712487326882,35.19446714326955,35.549728276255564,34.3140652932488,34.22244874583936
7744,33.507016740734855,33.966627624284115,34.48949471573172,34.55466201215114,34.70052750302631,34.63778639167771,33.979232865224276,33.65657881612236,29.15129511692021,35.19765307673572,35.194884767231486,35.550183457377955,34.31459923403827,34.22303928922048
7745,33.5074425573099,33.96696117300047,34.48991997196697,34.55515054290572,34.700977389554,34.6382657493441,33.97956998664347,33.657234810696195,29.151960684930373,35.19818128020256,35.19530239119348,35.5506386385004,34.31513317482779,34.2236298326016
7746,33.507868373885,33.96729472171677,34.49034522820216,34.555639073660245,34.701427276081574,34.63874510701049,33.979907108062605,33.65789080526997,29.152626252940593,35.19870948366952,35.19572001515547,35.55109381962279,34.315667115617316,34.224220375982725
7747,33.508294190460106,33.967628270433124,34.490770484437405,34.55612760441477,34.701877162609264,34.63922446467683,33.980244229481855,33.65854679984375,29.153291820950813,35.19923768713636,35.19613763911741,35.55154900074524,34.31620105640684,34.22481091936379
7748,33.50872000703515,33.96796181914948,34.49119574067265,34.55661613516935,34.7023270491369,34.63970382234328,33.98058135090105,33.659202794417524,29.153957388961032,35.19976589060326,35.19655526307935,35.55200418186763,34.31673499719642,34.22540146274491
7749,33.509145823610254,33.96829536786578,34.4916209969079,34.55710466592393,34.70277693566459,34.640183180009615,33.980918472320184,33.6598587889913,29.154622956971252,35.20029409407016,35.196972887041284,35.55245936299008,34.31726893798594,34.225992006126035
7750,33.50957164018536,33.968628916582134,34.492046253143144,34.55759319667851,34.70322682219222,34.640662537676064,33.981255593739434,33.66051478356508,29.155288524981415,35.20082229753706,35.19739051100322,35.55291454411247,34.31780287877547,34.22658254950716
7751,33.50999745676046,33.96896246529849,34.49247150937839,34.558081727433034,34.703676708719854,34.6411418953424,33.98159271515863,33.66117077813885,29.155954092991635,35.20135050100396,35.197808134965214,35.55336972523486,34.31833681956499,34.22717309288828
7752,33.51042327333556,33.969296014014844,34.49289676561364,34.55857025818756,34.704126595247544,34.64162125300879,33.98192983657782,33.66182677271263,29.156619661001855,35.2018787044708,35.19822575892715,35.553824906357306,34.318870760354514,34.227763636269344
7753,33.51084908991061,33.96962956273114,34.493322021848826,34.55905878894214,34.70457648177518,34.64210061067524,33.98226695799701,33.662482767286406,29.157285229012018,35.2024069079377,35.19864338288909,35.5542800874797,34.31940470114404,34.22835417965047
7754,33.51127490648571,33.96996311144744,34.49374727808407,34.55954731969672,34.70502636830281,34.64257996834158,33.982604079416205,33.66313876186018,29.157950797022295,35.2029351114046,35.199061006851025,35.554735268602144,34.31993864193356,34.228944723031645
7755,33.51170072306081,33.9702966601638,34.49417253431932,34.56003585045124,34.7054762548305,34.64305932600803,33.9829412008354,33.66379475643396,29.158616365032458,35.2034633148715,35.19947863081302,35.555190449724535,34.32047258272314,34.22953526641277
7756,33.512126539635915,33.97063020888015,34.494597790554565,34.56052438120582,34.705926141358134,34.643538683674365,33.98327832225459,33.664450751007735,29.159281933042678,35.2039915183384,35.199896254774956,35.55564563084698,34.321006523512665,34.23012580979389
7757,33.51255235621096,33.97096375759651,34.49502304678981,34.561012911960404,34.70637602788577,34.64401804134076,33.983615443673784,33.66510674558151,29.159947501052898,35.20451972180524,35.20031387873689,35.55610081196937,34.32154046430219,34.230716353174955
7758,33.51297817278606,33.971297306312806,34.49544830302506,34.56150144271493,34.7068259144134,34.64449739900715,33.98395256509298,33.66576274015529,29.16061306906306,35.20504792527214,35.20073150269883,35.55655599309182,34.322074405091655,34.23130689655608
7759,33.513403989361166,33.97163085502916,34.4958735592603,34.56198997346951,34.70727580094109,34.64497675667354,33.98428968651217,33.66641873472906,29.161278637073337,35.20557612873904,35.20114912666082,35.55701117421421,34.32260834588118,34.2318974399372
7760,33.51382980593627,33.97196440374552,34.49629881549555,34.56247850422403,34.707725687468724,34.645456114339936,33.98462680793136,33.66707472930284,29.161944205083557,35.20610433220594,35.20156675062282,35.55746635533666,34.32314228667076,34.23248798331832
7761,33.51425562251137,33.972297952461815,34.496724071730796,34.56296703497861,34.70817557399636,34.64593547200633,33.984963929350556,33.667730723876616,29.16260977309372,35.20663253567284,35.201984374584754,35.55792153645905,34.32367622746028,34.233078526699444
7762,33.51468143908642,33.97263150117817,34.49714932796604,34.56345556573319,34.70862546052405,34.64641482967272,33.98530105076975,33.66838671845039,29.16327534110394,35.20716073913968,35.20240199854669,35.558376717581496,34.324210168249806,34.23366907008051
7763,33.51510725566152,33.972965049894526,34.49757458420129,34.56394409648772,34.70907534705168,34.646894187339115,33.98563817218894,33.66904271302417,29.163940909114103,35.20768894260658,35.20281962250863,35.558831898703886,34.32474410903933,34.23425961346163
7764,33.51553307223662,33.97329859861088,34.497999840436535,34.5644326272423,34.70952523357937,34.64737354500551,33.985975293608135,33.669698707597945,29.164606477124323,35.20821714607348,35.20323724647062,35.55928707982633,34.32527804982885,34.234850156842754
7765,33.515958888811724,33.97363214732718,34.49842509667178,34.56492115799682,34.709975120107,34.6478529026719,33.98631241502733,33.67035470217178,29.1652720451346,35.20874534954038,35.20365487043256,35.559742260948724,34.32581199061838,34.235440700223876
7766,33.51638470538677,33.97396569604348,34.49885035290697,34.5654096887514,34.71042500663464,34.64833226033829,33.98664953644652,33.671010696745554,29.165937613144763,35.20927355300728,35.204072494394495,35.56019744207117,34.32634593140796,34.236031243605
7767,33.51681052196187,33.974299244759834,34.49927560914222,34.56589821950598,34.71087489316233,34.648811618004686,33.986986657865714,33.67166669131933,29.166603181154983,35.20980175647412,35.20449011835643,35.56065262319362,34.32687987219748,34.23662178698612
7768,33.517236338536975,33.97463279347619,34.49970086537746,34.56638675026056,34.7113247796899,34.64929097567108,33.98732377928491,33.67232268589311,29.167268749165203,35.21032995994102,35.20490774231837,35.56110780431601,34.327413812987004,34.23721233036724
7769,33.51766215511202,33.97496634219249,34.50012612161271,34.566875281015086,34.71177466621759,34.64977033333747,33.9876609007041,33.67297868046688,29.167934317175366,35.21085816340792,35.20532536628036,35.56156298543846,34.32794775377653,34.237802873748365
7770,33.51808797168718,33.97529989090884,34.500551377847955,34.56736381176961,34.712224552745226,34.650249691003864,33.98799802212329,33.67363467504066,29.168599885185586,35.21138636687482,35.2057429902423,35.56201816656085,34.32848169456605,34.23839341712949
7771,33.518513788262226,33.9756334396252,34.5009766340832,34.56785234252419,34.71267443927292,34.65072904867026,33.988335143542486,33.674290669614436,29.169265453195806,35.21191457034172,35.20616061420429,35.562473347683294,34.329015635355574,34.23898396051055
7772,33.51893960483733,33.975966988341554,34.50140189031845,34.56834087327877,34.71312432580055,34.65120840633659,33.98867226496168,33.67494666418821,29.169931021206025,35.21244277380856,35.20657823816623,35.562928528805685,34.3295495761451,34.239574503891674
7773,33.51936542141243,33.97630053705785,34.50182714655364,34.56882940403335,34.71357421232818,34.65168776400304,33.98900938638087,33.67560265876199,29.170596589216245,35.21297097727546,35.20699586212817,35.56338370992813,34.33008351693462,34.2401650472728
7774,33.51979123798748,33.97663408577421,34.50225240278888,34.569317934787875,34.71402409885587,34.65216712166938,33.989346507800065,33.676258653335765,29.17126215722641,35.21349918074236,35.20741348609016,35.56383889105052,34.330617457724145,34.24075559065392
7775,33.52021705456258,33.97696763449056,34.50267765902413,34.5698064655424,34.714473985383506,34.65264647933583,33.98968362921926,33.67691464790954,29.17192772523663,35.21402738420926,35.2078311100521,35.56429407217297,34.33115139851367,34.24134613403504
7776,33.52064287113768,33.97730118320692,34.503102915259376,34.57029499629698,34.71492387191114,34.65312583700222,33.99002075063845,33.67757064248332,29.172593293246848,35.21455558767616,35.208248734014035,35.56474925329536,34.33168533930319,34.24193667741616
7777,33.521068687712784,33.97763473192322,34.50352817149462,34.57078352705156,34.71537375843877,34.65360519466856,33.99035787205764,33.678226637057094,29.173258861257068,35.215083791143,35.20866635797597,35.56520443441781,34.332219280092716,34.242527220797285
